method,seed,trial,cost,safety_margin,safe,violation_steps,best_safe_cost,cumulative_unsafe_trials,predicted_safety_lcb,Kp1,Ki1,Kp2,Ki2
manual,6,25,0.35858218336483283,0.4950045413260673,True,0,0.3551514706566566,0,,2.0,0.029999999999999995,2.0,0.029999999999999995
manual,6,26,0.35858218336483283,0.4950045413260673,True,0,0.3551514706566566,0,,2.0,0.029999999999999995,2.0,0.029999999999999995
manual,6,27,0.35858218336483283,0.4950045413260673,True,0,0.3551514706566566,0,,2.0,0.029999999999999995,2.0,0.029999999999999995
manual,6,28,0.35858218336483283,0.4950045413260673,True,0,0.3551514706566566,0,,2.0,0.029999999999999995,2.0,0.029999999999999995
manual,6,29,0.35858218336483283,0.4950045413260673,True,0,0.3551514706566566,0,,2.0,0.029999999999999995,2.0,0.029999999999999995
manual,6,30,0.35858218336483283,0.4950045413260673,True,0,0.3551514706566566,0,,2.0,0.029999999999999995,2.0,0.029999999999999995
random,6,1,0.35858218336483283,0.4950045413260673,True,0,0.35858218336483283,0,,2.0,0.029999999999999995,2.0,0.029999999999999995
random,6,2,0.3580800614109798,0.4541326067211626,True,0,0.3580800614109798,0,,2.326254037348541,0.029999999999999995,2.0,0.029999999999999995
random,6,3,0.3584793994857032,0.463215258855586,True,0,0.3580800614109798,0,,2.0,0.037289383635559184,2.0,0.029999999999999995
random,6,4,0.3551514706566566,0.535876475930972,True,0,0.3551514706566566,0,,2.0,0.029999999999999995,2.326254037348541,0.029999999999999995
random,6,5,0.3559224420483223,0.5177111716621252,True,0,0.3551514706566566,0,,2.0,0.029999999999999995,2.0,0.037289383635559184
random,6,6,0.33052854298287165,-1.2851952770208896,False,283,0.3551514706566566,1,,14.163505801374068,0.4116439336722657,12.570430616366195,0.004372869049921379
random,6,7,0.3437081046060497,0.6494096276112626,True,0,0.3437081046060497,1,,1.4834269957415225,0.03631332164069254,24.357975938036546,0.020089342419704222
random,6,8,0.3518980499142595,0.12261580381471404,True,0,0.3437081046060497,1,,0.8504779952474725,0.035180658379847,6.176025165637373,0.22084341800679916
random,6,9,0.3289146655229108,-0.9945504087193457,False,219,0.3437081046060497,2,,9.632488941779886,0.006273419891642817,12.211789641409588,0.005291303317048808
random,6,10,0.354941250368962,-1.752951861943688,False,386,0.3437081046060497,3,,1.0696923094333486,0.9597377949870348,1.7514683094190764,0.2517119297169509
random,6,11,0.3350130334291538,0.17257039055404155,True,0,0.3350130334291538,3,,2.8671987112930575,0.009969267738758662,20.702357500281536,0.07127560043853166
random,6,12,0.34785110923536966,0.6188413565220707,True,0,0.3350130334291538,3,,0.4603883161559646,0.009752837658911885,2.9020702062705475,1.41965114460624
random,6,13,0.352585239133079,-0.903723887375113,False,199,0.3350130334291538,4,,7.866905282759688,0.6137706704994768,0.6615516754828593,0.15354665153340244
random,6,14,0.32917474545431763,0.14986376021798364,True,0,0.32917474545431763,4,,3.940100811324004,0.5907533031351159,4.032136363948092,1.4534388867995265
random,6,15,0.37595420981722233,-0.2270663033605813,False,50,0.32917474545431763,5,,12.494932133788396,0.24511269204751976,1.463791036740551,0.008401367955488332
random,6,16,0.3512103004142556,-0.049954586739328066,False,11,0.32917474545431763,6,,1.059751058956379,0.9323804433645636,2.851599794725142,0.03937890228509309
random,6,17,0.3497218613313739,0.4541326067211626,True,0,0.32917474545431763,6,,1.4961805454277735,0.09758782004722512,1.9925231134607295,0.05897602844901347
random,6,18,0.3393652827246018,0.11807447774750235,True,0,0.32917474545431763,6,,0.4638042439222065,0.3291809783516708,7.987009647731394,0.03135000640366776
random,6,19,0.337372863005475,-0.17711171662125325,False,39,0.32917474545431763,7,,0.9701501000129857,0.2838082912569404,4.997209211834113,0.18676604028033628
random,6,20,0.3880815881505472,0.4541326067211626,True,0,0.32917474545431763,7,,0.614492864556565,0.0293647095744844,0.5264299539743715,0.030189417710884344
random,6,21,0.33855950766840304,-1.3851044504995458,False,305,0.32917474545431763,8,,1.5063184335395696,1.150052337743865,4.691599958937597,0.3696750810934547
random,6,22,0.3565623317667808,0.4541326067211626,True,0,0.32917474545431763,8,,5.106707214593261,0.20135228274149175,2.7651316816992693,0.0069614164988924835
random,6,23,0.328053084675249,-1.0853769300635785,False,239,0.32917474545431763,9,,10.19626196231344,0.0569804431525713,4.7474890594269725,0.2844141702752932
random,6,24,0.3293371924078148,-0.5540417801998188,False,122,0.32917474545431763,10,,10.994864696412623,0.015018477183347227,3.204633911964367,0.07994652252087749
random,6,25,0.32574797025764657,-0.999091734786558,False,220,0.32917474545431763,11,,4.517357183739817,0.2022234944165347,26.046266853401775,0.9369963364826377
random,6,26,0.3340134861575267,0.3315168029064486,True,0,0.32917474545431763,11,,2.0452638745206815,0.008585110123390822,18.640531270536133,0.4919920093882736
random,6,27,0.37478639547521175,-0.08174386920980936,False,18,0.32917474545431763,12,,10.277143160201376,0.006451234121258904,0.5441785595496298,0.036426674154842076
random,6,28,0.330058223069657,-1.2397820163487738,False,273,0.32917474545431763,13,,15.615419775095514,0.005830348547199927,6.0270193375997945,0.09846246675291699
random,6,29,0.35849072994221115,0.4541326067211626,True,0,0.32917474545431763,13,,0.9986638209551304,0.4741927412549621,0.5579827064682846,0.07725503944517571
random,6,30,0.33518931318302847,-1.0354223433242504,False,228,0.32917474545431763,14,,22.792350326620433,0.005050874678390269,0.9130328884744086,0.834777125847318
bo,6,1,0.35858218336483283,0.4950045413260673,True,0,0.35858218336483283,0,,2.0,0.029999999999999995,2.0,0.029999999999999995
bo,6,2,0.3580800614109798,0.4541326067211626,True,0,0.3580800614109798,0,,2.326254037348541,0.029999999999999995,2.0,0.029999999999999995
bo,6,3,0.3584793994857032,0.463215258855586,True,0,0.3580800614109798,0,,2.0,0.037289383635559184,2.0,0.029999999999999995
bo,6,4,0.3551514706566566,0.535876475930972,True,0,0.3551514706566566,0,,2.0,0.029999999999999995,2.326254037348541,0.029999999999999995
bo,6,5,0.3559224420483223,0.5177111716621252,True,0,0.3551514706566566,0,,2.0,0.029999999999999995,2.0,0.037289383635559184
bo,6,6,0.3463716670471177,0.3633060853769299,True,0,0.3463716670471177,0,,2.669262296855273,0.7155456148745344,2.841643735360081,0.04335788734319883
bo,6,7,0.33148437968790706,-0.4950045413260673,False,109,0.3463716670471177,1,,12.842743374458902,0.05652960114022917,3.1145056954831367,0.06756589643154806
bo,6,8,0.3306553619056647,-1.2397820163487738,False,273,0.3463716670471177,2,,19.95848427718391,0.00763689316392174,4.806348353233012,0.17023974007247722
bo,6,9,0.34456659712067605,-1.217075386012716,False,268,0.3463716670471177,3,,28.86687689975397,0.013703131599009757,5.350462426107716,0.05399201263564619
bo,6,10,0.33699205148095523,-1.221616712079927,False,269,0.3463716670471177,4,,21.632569731004217,0.16462248605848356,3.239106935153792,0.15473801281818556
bo,6,11,0.32873612563039467,-0.26339691189827374,False,58,0.3463716670471177,5,,6.862980289974898,0.0076850588725264945,4.156091010869619,0.1228816103540672
bo,6,12,0.34332497609706314,0.5679980813835278,True,0,0.34332497609706314,5,,1.2019773494238224,0.013073835293619364,5.277542021763561,0.19480861191613597
bo,6,13,0.32706436644147563,-1.0127157129881925,False,223,0.34332497609706314,6,,10.468359728838829,0.3916937078564079,6.063314497697376,0.11620643012002958
bo,6,14,0.3243538059703311,-0.8628519527702094,False,190,0.34332497609706314,7,,8.127264616421273,0.006981094235310453,6.698804666305966,0.2662357315334229
bo,6,15,0.32490963074953383,-1.5803814713896458,False,348,0.34332497609706314,8,,14.60140153062699,0.11177185355980283,6.953637786073041,0.49962780776158205
bo,6,16,0.32907823509451944,-0.8492279745685738,False,187,0.34332497609706314,9,,9.28968754545523,0.004028613402147526,4.724637700831635,0.7353614728422763
bo,6,17,0.31956219142420994,-1.5213442325158943,False,335,0.34332497609706314,10,,9.892731854187248,0.003637876799280506,12.688957750202853,0.806752218292767
bo,6,18,0.3242117798818225,-1.680290644868302,False,370,0.34332497609706314,11,,13.753882291523752,0.003597473143100356,19.34488656103126,0.27099530808386296
bo,6,19,0.32544710732975324,-1.485013623978202,False,327,0.34332497609706314,12,,8.431655403961777,0.16786375205198947,27.376338830957796,1.0538201795570334
bo,6,20,0.328024894390093,-1.7347865576748411,False,382,0.34332497609706314,13,,22.983054944954727,0.009070805882471162,15.893472911159341,1.45834153865993
bo,6,21,0.3289756799249349,-0.5040871934604907,False,111,0.34332497609706314,14,,4.383584916538865,0.010883839824850942,22.207868325501934,0.3525041703971699
bo,6,22,0.32135308073468966,-1.4214350590372393,False,313,0.34332497609706314,15,,9.964372375744867,0.8002220487028397,11.885446333239372,0.5535943760554751
bo,6,23,0.33086428337408536,-0.999091734786558,False,220,0.34332497609706314,16,,5.677230972819838,0.24112121907363965,29.450561784230775,0.01690569330857567
bo,6,24,0.3625702834444253,1.0967664333900644,True,0,0.34332497609706314,16,,0.4097521625074255,0.017433691271397024,27.927110274757922,0.0032502755103289782
bo,6,25,0.33677941601936906,-0.08174386920980936,False,18,0.34332497609706314,17,,0.4910494152374002,0.7978168964086417,0.4890230929817974,1.4960657240434854
bo,6,26,0.3330472465259397,-0.6993642143505907,False,154,0.34332497609706314,18,,29.6162335472314,0.03464009205829551,0.4804367525068631,1.4821217317504096
bo,6,27,0.41327482222646145,-0.2906448683015439,False,64,0.34332497609706314,19,,26.916431257672734,0.050987735534923376,0.43923569995642003,0.005554593658135179
bo,6,28,0.33149001988337784,0.5313351498637603,True,0,0.33149001988337784,19,,4.032458793464705,0.24037549853335557,0.49938574857321344,1.2096836352987153
bo,6,29,0.32371433371343844,0.049954586739328066,True,0,0.32371433371343844,19,,6.348540847583188,0.2223376971708907,8.612299569044,1.477322529967175
bo,6,30,0.33074875188267056,-1.5440508628519523,False,340,0.32371433371343844,20,,0.448467433921091,0.9144756861673997,20.06685008761667,0.5248794258959422
safe_bo,6,1,0.35858218336483283,0.4950045413260673,True,0,0.35858218336483283,0,,2.0,0.029999999999999995,2.0,0.029999999999999995
safe_bo,6,2,0.3580800614109798,0.4541326067211626,True,0,0.3580800614109798,0,,2.326254037348541,0.029999999999999995,2.0,0.029999999999999995
safe_bo,6,3,0.3584793994857032,0.463215258855586,True,0,0.3580800614109798,0,,2.0,0.037289383635559184,2.0,0.029999999999999995
safe_bo,6,4,0.3551514706566566,0.535876475930972,True,0,0.3551514706566566,0,,2.0,0.029999999999999995,2.326254037348541,0.029999999999999995
safe_bo,6,5,0.3559224420483223,0.5177111716621252,True,0,0.3551514706566566,0,,2.0,0.029999999999999995,2.0,0.037289383635559184
safe_bo,6,6,0.3463518958026164,0.34514078110808366,True,0,0.3463518958026164,0,0.3559368146051902,1.734580766893986,0.055284726319851964,3.8298672904967064,0.03287273946653616
safe_bo,6,7,0.3518523739730033,0.6861400128596346,True,0,0.3463518958026164,0,0.20995547951798504,1.2831222785516043,0.02438242126575011,2.1859635699225572,0.07444279210714505
safe_bo,6,8,0.34792433444378956,0.8356039963669393,True,0,0.3463518958026164,0,0.2053909266812316,1.8102280453216542,0.013444483530976836,2.663690961770238,0.0490967076573189
safe_bo,6,9,0.36307766065828617,0.6153444371400862,True,0,0.3463518958026164,0,0.29202892207160647,0.6484578306235701,0.022396700452474178,2.4233757761589962,0.05371809238266596
safe_bo,6,10,0.36131786370650243,0.06526089463789464,True,0,0.3463518958026164,0,0.45159154347205716,1.563387138555413,0.02445272357050073,2.164617671017158,0.19650856097781544
safe_bo,6,11,0.34420765248594754,0.47683923705722053,True,0,0.34420765248594754,0,0.1688375546426661,1.7016886060596066,0.012098110105667591,4.895551043005268,0.025037810537656364
safe_bo,6,12,0.35038911934123007,0.572207084468665,True,0,0.34420765248594754,0,0.40112530823614734,2.36634750731695,0.009398119035054584,1.4678291738568536,0.07678506421630059
safe_bo,6,13,0.34413272720660776,0.7755550795233074,True,0,0.34413272720660776,0,0.36010760339508324,1.3641654184471015,0.01084971361730091,3.5051445413668976,0.07902207341694181
safe_bo,6,14,0.3495387242132137,0.535876475930972,True,0,0.34413272720660776,0,0.274509849068344,2.532906130866275,0.003525366955031611,1.6722047771366668,0.06773630496553062
safe_bo,6,15,0.3447993103322686,0.7790564321554033,True,0,0.34413272720660776,0,0.398766612128301,0.9764773634518065,0.006567702828372714,3.7512849179173946,0.08488829419093358
safe_bo,6,16,0.35049888868105594,0.6961019407491859,True,0,0.34413272720660776,0,0.24550378936227923,0.49794822690539253,0.0064195524949243535,4.315685753352458,0.08923584773568659
safe_bo,6,17,0.35123854467685445,0.7947320617620346,True,0,0.34413272720660776,0,0.19903265167268258,1.5122137277460628,0.02216928709706114,3.485752641365814,0.020437266788351748
safe_bo,6,18,0.34720241227194215,0.2270663033605813,True,0,0.34413272720660776,0,0.15967820920473286,2.438714968687213,0.018914361419366928,3.948412621333515,0.014527075548308808
safe_bo,6,19,0.3519433839695164,1.0073796413285596,True,0,0.34413272720660776,0,0.5713835121802449,1.448631915348423,0.008731084628630738,2.1312397974449975,0.054088318870085
safe_bo,6,20,0.3521720701618701,1.1175608401959913,True,0,0.34413272720660776,0,0.15935719292990402,1.1273746082479184,0.02682983286665051,4.454288213232805,0.012824643738889852
safe_bo,6,21,0.3564745288928061,0.5131698455949135,True,0,0.34413272720660776,0,0.1673754818610067,0.6440294419130955,0.042779158684089845,5.122580039520304,0.02038782094547055
safe_bo,6,22,0.35027713114217557,1.024882351917075,True,0,0.34413272720660776,0,0.16842874881335834,0.8360460196719386,0.023188253802213846,7.077259188894178,0.016831798679096798
safe_bo,6,23,0.34801845345461974,0.44504995458673924,True,0,0.34413272720660776,0,0.28177587010522115,0.9730624158747728,0.05744597854371966,8.178791662690129,0.016564961178910112
safe_bo,6,24,0.33898447032563184,0.6766575840145322,True,0,0.33898447032563184,0,0.42808893150123595,1.1594321152946572,0.005515910273648501,6.995061322202629,0.08798162827105858
safe_bo,6,25,0.3421358254958441,0.97351461379592,True,0,0.33898447032563184,0,0.2114098813628177,0.708303863904838,0.004436027080113129,8.348470375478168,0.05963536827388232
safe_bo,6,26,0.354589989537227,0.4586739327883743,True,0,0.33898447032563184,0,0.15953697241572873,0.49609951531711716,0.029207889438955158,10.693601957668559,0.013750336610675956
safe_bo,6,27,0.3472774622825268,1.04072310247518,True,0,0.33898447032563184,0,0.298371592300148,0.5802516859891765,0.004482231998921392,5.368363498349492,0.03704881161814376
safe_bo,6,28,0.34560421526225404,1.073303786149643,True,0,0.33898447032563184,0,0.3545652669832381,0.4461917334205648,0.003495020649472232,8.411829761849628,0.029405404869093682
safe_bo,6,29,0.3409918655207,1.0347727219955165,True,0,0.33898447032563184,0,0.6381417475993545,1.0146788726039566,0.00572365001274692,8.243181704899026,0.0431856741985655
safe_bo,6,30,0.3421949697381401,1.127360269655986,True,0,0.33898447032563184,0,0.203198730571319,0.8374256129338327,0.006156339401042094,9.87298827013291,0.018395234718487773
manual,7,1,0.359976913186305,0.4541326067211626,True,0,0.359976913186305,0,,2.0,0.029999999999999995,2.0,0.029999999999999995
manual,7,2,0.3596611875920179,0.4541326067211626,True,0,0.3596611875920179,0,,2.326254037348541,0.029999999999999995,2.0,0.029999999999999995
manual,7,3,0.3598848608776215,0.4541326067211626,True,0,0.3596611875920179,0,,2.0,0.037289383635559184,2.0,0.029999999999999995
manual,7,4,0.356355444280444,0.47683923705722053,True,0,0.356355444280444,0,,2.0,0.029999999999999995,2.326254037348541,0.029999999999999995
manual,7,5,0.35700939851206753,0.47229791099000884,True,0,0.356355444280444,0,,2.0,0.029999999999999995,2.0,0.037289383635559184
manual,7,6,0.359976913186305,0.4541326067211626,True,0,0.356355444280444,0,,2.0,0.029999999999999995,2.0,0.029999999999999995
manual,7,7,0.359976913186305,0.4541326067211626,True,0,0.356355444280444,0,,2.0,0.029999999999999995,2.0,0.029999999999999995
manual,7,8,0.359976913186305,0.4541326067211626,True,0,0.356355444280444,0,,2.0,0.029999999999999995,2.0,0.029999999999999995
manual,7,9,0.359976913186305,0.4541326067211626,True,0,0.356355444280444,0,,2.0,0.029999999999999995,2.0,0.029999999999999995
manual,7,10,0.359976913186305,0.4541326067211626,True,0,0.356355444280444,0,,2.0,0.029999999999999995,2.0,0.029999999999999995
manual,7,11,0.359976913186305,0.4541326067211626,True,0,0.356355444280444,0,,2.0,0.029999999999999995,2.0,0.029999999999999995
manual,7,12,0.359976913186305,0.4541326067211626,True,0,0.356355444280444,0,,2.0,0.029999999999999995,2.0,0.029999999999999995
manual,7,13,0.359976913186305,0.4541326067211626,True,0,0.356355444280444,0,,2.0,0.029999999999999995,2.0,0.029999999999999995
manual,7,14,0.359976913186305,0.4541326067211626,True,0,0.356355444280444,0,,2.0,0.029999999999999995,2.0,0.029999999999999995
manual,7,15,0.359976913186305,0.4541326067211626,True,0,0.356355444280444,0,,2.0,0.029999999999999995,2.0,0.029999999999999995
manual,7,16,0.359976913186305,0.4541326067211626,True,0,0.356355444280444,0,,2.0,0.029999999999999995,2.0,0.029999999999999995
manual,7,17,0.359976913186305,0.4541326067211626,True,0,0.356355444280444,0,,2.0,0.029999999999999995,2.0,0.029999999999999995
manual,7,18,0.359976913186305,0.4541326067211626,True,0,0.356355444280444,0,,2.0,0.029999999999999995,2.0,0.029999999999999995
manual,7,19,0.359976913186305,0.4541326067211626,True,0,0.356355444280444,0,,2.0,0.029999999999999995,2.0,0.029999999999999995
manual,7,20,0.359976913186305,0.4541326067211626,True,0,0.356355444280444,0,,2.0,0.029999999999999995,2.0,0.029999999999999995
manual,7,21,0.359976913186305,0.4541326067211626,True,0,0.356355444280444,0,,2.0,0.029999999999999995,2.0,0.029999999999999995
manual,7,22,0.359976913186305,0.4541326067211626,True,0,0.356355444280444,0,,2.0,0.029999999999999995,2.0,0.029999999999999995
manual,7,23,0.359976913186305,0.4541326067211626,True,0,0.356355444280444,0,,2.0,0.029999999999999995,2.0,0.029999999999999995
manual,7,24,0.359976913186305,0.4541326067211626,True,0,0.356355444280444,0,,2.0,0.029999999999999995,2.0,0.029999999999999995
manual,7,25,0.359976913186305,0.4541326067211626,True,0,0.356355444280444,0,,2.0,0.029999999999999995,2.0,0.029999999999999995
manual,7,26,0.359976913186305,0.4541326067211626,True,0,0.356355444280444,0,,2.0,0.029999999999999995,2.0,0.029999999999999995
manual,7,27,0.359976913186305,0.4541326067211626,True,0,0.356355444280444,0,,2.0,0.029999999999999995,2.0,0.029999999999999995
manual,7,28,0.359976913186305,0.4541326067211626,True,0,0.356355444280444,0,,2.0,0.029999999999999995,2.0,0.029999999999999995
manual,7,29,0.359976913186305,0.4541326067211626,True,0,0.356355444280444,0,,2.0,0.029999999999999995,2.0,0.029999999999999995
manual,7,30,0.359976913186305,0.4541326067211626,True,0,0.356355444280444,0,,2.0,0.029999999999999995,2.0,0.029999999999999995
random,7,1,0.359976913186305,0.4541326067211626,True,0,0.359976913186305,0,,2.0,0.029999999999999995,2.0,0.029999999999999995
random,7,2,0.3596611875920179,0.4541326067211626,True,0,0.3596611875920179,0,,2.326254037348541,0.029999999999999995,2.0,0.029999999999999995
random,7,3,0.3598848608776215,0.4541326067211626,True,0,0.3596611875920179,0,,2.0,0.037289383635559184,2.0,0.029999999999999995
random,7,4,0.356355444280444,0.47683923705722053,True,0,0.356355444280444,0,,2.0,0.029999999999999995,2.326254037348541,0.029999999999999995
random,7,5,0.35700939851206753,0.47229791099000884,True,0,0.356355444280444,0,,2.0,0.029999999999999995,2.0,0.037289383635559184
random,7,6,0.3359751027484089,-0.44504995458673924,False,98,0.356355444280444,1,,0.8124090868496638,0.8859848796893042,3.41689074731388,1.4028417170732659
random,7,7,0.329120694318972,-0.999091734786558,False,220,0.356355444280444,2,,2.3166433828546986,0.16187298660797833,23.413072690426283,0.32301752401344097
random,7,8,0.33000828443490976,-0.3315168029064486,False,73,0.356355444280444,3,,5.347386926713068,0.13140535293373876,6.384816716023631,0.16125742035778523
random,7,9,0.3318930954436691,-1.0172570390554037,False,224,0.356355444280444,4,,4.068976278292089,0.05975159587498748,29.22075137147133,0.018997548389120798
random,7,10,0.3605115021868458,0.4541326067211626,True,0,0.356355444280444,4,,3.9539738701713607,0.2073505972588508,1.009528677621152,0.050788634263909005
random,7,11,0.32948894056221945,-0.9128065395095364,False,201,0.356355444280444,5,,6.658159775677023,0.1078797697744005,16.265581354701524,0.0067567315305014156
random,7,12,0.3316440199991577,-0.34968210717529535,False,77,0.356355444280444,6,,1.905207880031928,0.08318719390320825,16.096590870477225,0.7908635211565731
random,7,13,0.34484703432685115,-1.952770208900999,False,430,0.356355444280444,7,,14.931431556451317,0.5105847242535393,0.4517483781974996,0.5422049392737022
random,7,14,0.35310560406130226,-0.9445958219800177,False,208,0.356355444280444,8,,24.081619153348043,0.6911906550235117,4.153956902365142,0.02614378425412414
random,7,15,0.34831625389239135,-1.802906448683016,False,397,0.356355444280444,9,,24.129712803604907,0.03847978921684247,0.5709613849642969,0.5953980054350256
random,7,16,0.3415991699271007,-0.2134423251589468,False,47,0.356355444280444,10,,5.029830205597921,0.1211415366361202,5.871775112541897,0.0030122060936197295
random,7,17,0.40358249484147346,-0.031789282470481295,False,7,0.356355444280444,11,,11.251528483878934,0.4099543134312649,0.41114256049460884,0.006589734602558553
random,7,18,0.3289063538013615,-1.5485921889191645,False,341,0.356355444280444,12,,3.048059805095164,1.3195873051275178,11.179049129103221,0.5133145882927646
random,7,19,0.3402572862171057,-0.26339691189827374,False,58,0.356355444280444,13,,2.8104976497613166,0.13617138422460479,3.2543172737613384,0.191198519368784
random,7,20,0.35254970393507923,0.267938237965486,True,0,0.35254970393507923,13,,2.683149318549775,0.4357253771741758,3.4462258886195736,0.007362827280776661
random,7,21,0.338901683869643,-1.3805631244323346,False,304,0.35254970393507923,14,,9.134761774813066,1.4494648967324435,1.2761397607539953,0.6564508009429036
random,7,22,0.3380423534500536,-0.4314259763851047,False,95,0.35254970393507923,15,,1.0554447141731784,0.27930114542736323,9.186213895788198,0.006829607839459371
random,7,23,0.3946425331195616,0.4541326067211626,True,0,0.35254970393507923,15,,2.419926531110663,0.02772575994283352,0.7344655049281212,0.010716727887764281
random,7,24,0.3848029804008009,0.11807447774750235,True,0,0.35254970393507923,15,,8.442295895903568,0.8968323494123185,1.3228585472336134,0.004734491083625999
random,7,25,0.32912787273941135,-0.9218891916439598,False,203,0.35254970393507923,16,,5.208866204171797,0.013716609854273084,18.988574862636952,0.09677858795675615
random,7,26,0.3292719988228033,-0.5267938237965486,False,116,0.35254970393507923,17,,3.377053584090801,0.014240128460495835,12.716079770295913,0.22801212194927425
random,7,27,0.3536856450724697,1.3714804722979113,True,0,0.35254970393507923,17,,0.9888073698299449,0.006545497794165633,3.3260539018653392,0.02259682174054262
random,7,28,0.33466353438894747,-1.8664850136239786,False,411,0.35254970393507923,18,,12.116554354676143,0.26461439052797103,3.389814662922968,0.4464814726591903
random,7,29,0.35044896083108623,-0.22252497729337017,False,49,0.35254970393507923,19,,0.5032709809569462,1.0817976455238323,2.1229865559959826,0.06533398520824069
random,7,30,0.34036647766786193,-1.3533151680290645,False,298,0.35254970393507923,20,,0.6305475629899845,1.1647444978710595,12.107420134107903,0.0033285049769417167
bo,7,1,0.359976913186305,0.4541326067211626,True,0,0.359976913186305,0,,2.0,0.029999999999999995,2.0,0.029999999999999995
bo,7,2,0.3596611875920179,0.4541326067211626,True,0,0.3596611875920179,0,,2.326254037348541,0.029999999999999995,2.0,0.029999999999999995
bo,7,3,0.3598848608776215,0.4541326067211626,True,0,0.3596611875920179,0,,2.0,0.037289383635559184,2.0,0.029999999999999995
bo,7,4,0.356355444280444,0.47683923705722053,True,0,0.356355444280444,0,,2.0,0.029999999999999995,2.326254037348541,0.029999999999999995
bo,7,5,0.35700939851206753,0.47229791099000884,True,0,0.356355444280444,0,,2.0,0.029999999999999995,2.0,0.037289383635559184
bo,7,6,0.3432475127598356,-0.2361489554950047,False,52,0.356355444280444,1,,9.919036634092764,0.004123850321038576,2.774854044636134,0.04324041565222306
bo,7,7,0.3493795448825836,-0.831062670299727,False,183,0.356355444280444,2,,28.391786340054598,0.20575835759881966,3.372596814285769,0.06112976012519015
bo,7,8,0.34420076303936425,0.14532243415077195,True,0,0.34420076303936425,2,,5.419666244424047,0.04675665909560672,3.7802618536718535,0.03565223628896478
bo,7,9,0.35904764095603386,0.12261580381471404,True,0,0.34420076303936425,2,,0.5407662591624417,0.026751695709991145,3.7039092110396257,0.054819290699188124
bo,7,10,0.35028888867195346,-0.926430517711172,False,204,0.34420076303936425,3,,21.513943048403465,0.006912423783561389,4.151403247055703,0.0284720700601365
bo,7,11,0.33827291094988515,-0.03633060853769354,False,8,0.34420076303936425,4,,6.043669196832689,0.004455056911080415,3.7931807955044863,0.06269482772922336
bo,7,12,0.33297775709333105,0.19073569482288832,True,0,0.33297775709333105,4,,5.177265256477845,0.31708286188082896,3.0337384051188123,0.1112327196456515
bo,7,13,0.34300061441393287,-0.4813805631244328,False,106,0.33297775709333105,5,,4.085620608668939,0.009195024840089975,3.1689665029109912,0.2889865308510279
bo,7,14,0.33642530840355994,-1.0354223433242504,False,228,0.33297775709333105,6,,10.409121773315668,0.08635233736667434,2.484518207078952,0.14706316560051688
bo,7,15,0.32771632889066793,-0.5858310626703,False,129,0.33297775709333105,7,,7.8572888176003195,0.3701430485626048,4.546243521466257,0.18430292406685211
bo,7,16,0.3297556524146147,-1.289736603088102,False,284,0.33297775709333105,8,,8.574740647242578,1.459853154350007,8.455882992986849,0.2350985259483799
bo,7,17,0.32965479506087175,-1.807447774750227,False,398,0.33297775709333105,9,,19.967068287791644,0.3159456628944918,6.425213319085078,0.7885150534156505
bo,7,18,0.32390805526141897,-1.802906448683016,False,397,0.33297775709333105,10,,12.885633107888978,0.3441100946538184,16.40400308807386,1.2399633841035955
bo,7,19,0.3400004298295085,-2.17983651226158,False,480,0.33297775709333105,11,,28.677760349196227,0.12916643574812456,28.737205269095774,0.8502751442219034
bo,7,20,0.32559631963308505,-1.5531335149863756,False,342,0.33297775709333105,12,,7.511306081014027,1.1800367550781692,11.951816844538396,1.1005424588064396
bo,7,21,0.3289434107296252,-0.2270663033605813,False,50,0.33297775709333105,13,,8.51083653466466,0.7455633189160544,0.5848894383781421,1.1832238693662838
bo,7,22,0.3258385169236661,-1.0081743869209814,False,222,0.33297775709333105,14,,5.752912953735657,0.3899514982477468,17.94372418602404,1.3895346071332793
bo,7,23,0.3283411748246409,-1.9845594913714804,False,437,0.33297775709333105,15,,18.68986395840909,1.2059010260660838,18.427067863602783,1.4309699437784096
bo,7,24,0.3376565915127426,-0.7039055404178018,False,155,0.33297775709333105,16,,0.4680107970843389,1.3230032968089902,1.0439964683069365,1.2325951259464927
bo,7,25,0.3278639739470351,-1.8392370572207084,False,405,0.33297775709333105,17,,11.213821440069214,0.4194618611366738,25.083702720556147,0.7616664064919911
bo,7,26,0.32714140979743467,-0.6630336058128972,False,146,0.33297775709333105,18,,11.944232182875814,1.3515710935869487,2.9551767097684256,1.329991291593397
bo,7,27,0.3319369332740903,-1.4940962761126253,False,329,0.33297775709333105,19,,1.8119186753615375,0.814865352981626,19.995060483191917,1.2940054982859195
bo,7,28,0.33559325362217973,-1.8392370572207084,False,405,0.33297775709333105,20,,2.184323648607303,1.4897932174305946,24.03182763156279,0.005199386256729053
bo,7,29,0.3221263314796397,-1.3623978201634879,False,300,0.33297775709333105,21,,8.074217330760028,0.09546695188359738,15.992961495442412,1.4546697740800345
bo,7,30,0.32209213061039804,-1.6485013623978206,False,363,0.33297775709333105,22,,10.109164386214125,0.005905941959052137,14.773462759448245,1.2631208380436802
safe_bo,7,1,0.359976913186305,0.4541326067211626,True,0,0.359976913186305,0,,2.0,0.029999999999999995,2.0,0.029999999999999995
safe_bo,7,2,0.3596611875920179,0.4541326067211626,True,0,0.3596611875920179,0,,2.326254037348541,0.029999999999999995,2.0,0.029999999999999995
